Date,Ret,Universe,Model
2009-10-31,0.04790951234945121,B,RF_longonly_0bps_v1_1_1
2009-11-30,-0.007621457439263851,B,RF_longonly_0bps_v1_1_1
2009-12-31,-0.07126141091719317,B,RF_longonly_0bps_v1_1_1
2010-01-31,-0.011594267921323894,B,RF_longonly_0bps_v1_1_1
2010-02-28,0.06480732549722926,B,RF_longonly_0bps_v1_1_1
2010-03-31,-0.028153991339874992,B,RF_longonly_0bps_v1_1_1
2010-04-30,-0.12621089078146194,B,RF_longonly_0bps_v1_1_1
2010-05-31,-0.006456006554505148,B,RF_longonly_0bps_v1_1_1
2010-06-30,0.13839866576543539,B,RF_longonly_0bps_v1_1_1
2010-07-31,-0.05993889778261993,B,RF_longonly_0bps_v1_1_1
2010-08-31,0.1272127508628243,B,RF_longonly_0bps_v1_1_1
2010-09-30,0.04417505948988439,B,RF_longonly_0bps_v1_1_1
2010-10-31,-0.09025375739853429,B,RF_longonly_0bps_v1_1_1
2010-11-30,0.09372820632500742,B,RF_longonly_0bps_v1_1_1
2010-12-31,0.04392287753396957,B,RF_longonly_0bps_v1_1_1
2011-01-31,0.022319511705005797,B,RF_longonly_0bps_v1_1_1
2011-02-28,0.0030764161890632145,B,RF_longonly_0bps_v1_1_1
2011-03-31,0.08323591226782216,B,RF_longonly_0bps_v1_1_1
2011-04-30,-0.03325901096149957,B,RF_longonly_0bps_v1_1_1
2011-05-31,-0.021485613738474477,B,RF_longonly_0bps_v1_1_1
2011-06-30,-0.048999838810756126,B,RF_longonly_0bps_v1_1_1
2011-07-31,-0.10361707585865922,B,RF_longonly_0bps_v1_1_1
2011-08-31,-0.12459106429976813,B,RF_longonly_0bps_v1_1_1
2011-09-30,0.1259668380492918,B,RF_longonly_0bps_v1_1_1
2011-10-31,-0.040465600696808046,B,RF_longonly_0bps_v1_1_1
2011-11-30,-0.021851425440561446,B,RF_longonly_0bps_v1_1_1
2011-12-31,0.05548657861157773,B,RF_longonly_0bps_v1_1_1
