Date,Universe,Model,Calib,Ticker,Weight
2008-09-30,A,ElasticNet_longonly,isotonic,DIA,
2008-10-31,A,ElasticNet_longonly,isotonic,DIA,
2008-11-30,A,ElasticNet_longonly,isotonic,DIA,
2008-12-31,A,ElasticNet_longonly,isotonic,DIA,
2009-01-31,A,ElasticNet_longonly,isotonic,DIA,
2009-02-28,A,ElasticNet_longonly,isotonic,DIA,
2009-03-31,A,ElasticNet_longonly,isotonic,DIA,
2009-04-30,A,ElasticNet_longonly,isotonic,DIA,
2009-05-31,A,ElasticNet_longonly,isotonic,DIA,
2009-06-30,A,ElasticNet_longonly,isotonic,DIA,
2009-07-31,A,ElasticNet_longonly,isotonic,DIA,
2009-08-31,A,ElasticNet_longonly,isotonic,DIA,
2009-09-30,A,ElasticNet_longonly,isotonic,DIA,7.242424522883915e-08
2009-10-31,A,ElasticNet_longonly,isotonic,DIA,0.19999999813155953
2009-11-30,A,ElasticNet_longonly,isotonic,DIA,0.1999999996619104
2009-12-31,A,ElasticNet_longonly,isotonic,DIA,0.1999999995335941
2010-01-31,A,ElasticNet_longonly,isotonic,DIA,0.1999999998379208
2010-02-28,A,ElasticNet_longonly,isotonic,DIA,0.19999999986747952
2010-03-31,A,ElasticNet_longonly,isotonic,DIA,0.1999999999200191
2010-04-30,A,ElasticNet_longonly,isotonic,DIA,7.201823819624735e-11
2010-05-31,A,ElasticNet_longonly,isotonic,DIA,0.19999999995792114
2010-06-30,A,ElasticNet_longonly,isotonic,DIA,0.19999999993684978
2010-07-31,A,ElasticNet_longonly,isotonic,DIA,0.1999999999651463
2010-08-31,A,ElasticNet_longonly,isotonic,DIA,0.19999999993953602
2010-09-30,A,ElasticNet_longonly,isotonic,DIA,2.413109911055588e-08
2010-10-31,A,ElasticNet_longonly,isotonic,DIA,5.900276739537312e-11
2010-11-30,A,ElasticNet_longonly,isotonic,DIA,0.19999999978361793
2010-12-31,A,ElasticNet_longonly,isotonic,DIA,0.19999999986066797
2011-01-31,A,ElasticNet_longonly,isotonic,DIA,4.0856186014412293e-10
2011-02-28,A,ElasticNet_longonly,isotonic,DIA,0.19999999987822095
2011-03-31,A,ElasticNet_longonly,isotonic,DIA,0.19999999999545987
2011-04-30,A,ElasticNet_longonly,isotonic,DIA,3.854124574283819e-09
2011-05-31,A,ElasticNet_longonly,isotonic,DIA,1.8555526066492033e-10
2011-06-30,A,ElasticNet_longonly,isotonic,DIA,1.9063305237519462e-10
2011-07-31,A,ElasticNet_longonly,isotonic,DIA,2.1154499127494669e-10
2011-08-31,A,ElasticNet_longonly,isotonic,DIA,2.519583528607372e-10
2011-09-30,A,ElasticNet_longonly,isotonic,DIA,2.5420155745324164e-08
2011-10-31,A,ElasticNet_longonly,isotonic,DIA,2.5796561334154976e-08
2011-11-30,A,ElasticNet_longonly,isotonic,DIA,2.6040798389740476e-08
2011-12-31,A,ElasticNet_longonly,isotonic,DIA,2.621266658210552e-08
2012-01-31,A,ElasticNet_longonly,isotonic,DIA,4.8905825843337285e-08
2012-02-29,A,ElasticNet_longonly,isotonic,DIA,4.7975653372313376e-08
2012-03-31,A,ElasticNet_longonly,isotonic,DIA,4.79919601377854e-08
2012-04-30,A,ElasticNet_longonly,isotonic,DIA,6.634963765302854e-10
2012-05-31,A,ElasticNet_longonly,isotonic,DIA,3.0498831279667885e-10
2012-06-30,A,ElasticNet_longonly,isotonic,DIA,5.5293076621707173e-11
2012-07-31,A,ElasticNet_longonly,isotonic,DIA,4.6729151907319125e-12
2012-08-31,A,ElasticNet_longonly,isotonic,DIA,4.163609719565131e-12
2012-09-30,A,ElasticNet_longonly,isotonic,DIA,1.0361582333293934e-10
2012-10-31,A,ElasticNet_longonly,isotonic,DIA,0.19999999928781334
2012-11-30,A,ElasticNet_longonly,isotonic,DIA,0.1999999998307589
2012-12-31,A,ElasticNet_longonly,isotonic,DIA,0.19999999987496142
2013-01-31,A,ElasticNet_longonly,isotonic,DIA,1.688807552861799e-11
2013-02-28,A,ElasticNet_longonly,isotonic,DIA,9.62658623509478e-11
2013-03-31,A,ElasticNet_longonly,isotonic,DIA,1.0774629894357973e-11
2013-04-30,A,ElasticNet_longonly,isotonic,DIA,2.7588031079644484e-12
2013-05-31,A,ElasticNet_longonly,isotonic,DIA,5.3669848453226735e-12
2013-06-30,A,ElasticNet_longonly,isotonic,DIA,6.55711956369192e-11
2013-07-31,A,ElasticNet_longonly,isotonic,DIA,1.5806597771787217e-11
2013-08-31,A,ElasticNet_longonly,isotonic,DIA,9.204221859151771e-11
2013-09-30,A,ElasticNet_longonly,isotonic,DIA,8.25898022756639e-11
2013-10-31,A,ElasticNet_longonly,isotonic,DIA,5.572945147671256e-11
2013-11-30,A,ElasticNet_longonly,isotonic,DIA,1.6074754528991425e-10
2013-12-31,A,ElasticNet_longonly,isotonic,DIA,2.992449499013492e-11
2014-01-31,A,ElasticNet_longonly,isotonic,DIA,5.904459688826878e-11
2014-02-28,A,ElasticNet_longonly,isotonic,DIA,3.4700557631280474e-11
2014-03-31,A,ElasticNet_longonly,isotonic,DIA,5.901344465490797e-11
2014-04-30,A,ElasticNet_longonly,isotonic,DIA,5.86352787687036e-11
2014-05-31,A,ElasticNet_longonly,isotonic,DIA,1.3523186072694661e-11
2014-06-30,A,ElasticNet_longonly,isotonic,DIA,3.501567009779799e-11
2014-07-31,A,ElasticNet_longonly,isotonic,DIA,3.9650156682631705e-11
2014-08-31,A,ElasticNet_longonly,isotonic,DIA,7.897390794463175e-11
2014-09-30,A,ElasticNet_longonly,isotonic,DIA,8.708507454788294e-11
2014-10-31,A,ElasticNet_longonly,isotonic,DIA,6.998929238060281e-12
2014-11-30,A,ElasticNet_longonly,isotonic,DIA,9.806339676411179e-12
2014-12-31,A,ElasticNet_longonly,isotonic,DIA,5.7806702829248014e-12
2015-01-31,A,ElasticNet_longonly,isotonic,DIA,1.4739258769884625e-10
2015-02-28,A,ElasticNet_longonly,isotonic,DIA,1.7686858480027578e-10
2015-03-31,A,ElasticNet_longonly,isotonic,DIA,2.706790867355474e-10
2015-04-30,A,ElasticNet_longonly,isotonic,DIA,1.1613499512275881e-10
2015-05-31,A,ElasticNet_longonly,isotonic,DIA,1.6043210770725172e-10
2015-06-30,A,ElasticNet_longonly,isotonic,DIA,6.997686021353405e-11
2015-07-31,A,ElasticNet_longonly,isotonic,DIA,1.8312975531546683e-11
2015-08-31,A,ElasticNet_longonly,isotonic,DIA,1.1334530019459537e-10
2015-09-30,A,ElasticNet_longonly,isotonic,DIA,2.0369563143811859e-10
2015-10-31,A,ElasticNet_longonly,isotonic,DIA,1.5698186523067717e-10
2015-11-30,A,ElasticNet_longonly,isotonic,DIA,4.537072665091756e-11
2015-12-31,A,ElasticNet_longonly,isotonic,DIA,2.896456632674249e-11
2016-01-31,A,ElasticNet_longonly,isotonic,DIA,3.0220813619904084e-10
2016-02-29,A,ElasticNet_longonly,isotonic,DIA,4.9618901282861737e-11
2016-03-31,A,ElasticNet_longonly,isotonic,DIA,1.6433349323372014e-11
2016-04-30,A,ElasticNet_longonly,isotonic,DIA,2.2035564352250386e-11
2016-05-31,A,ElasticNet_longonly,isotonic,DIA,1.0173203595625708e-10
2016-06-30,A,ElasticNet_longonly,isotonic,DIA,5.2346975482269843e-11
2016-07-31,A,ElasticNet_longonly,isotonic,DIA,1.7008441394408046e-11
2016-08-31,A,ElasticNet_longonly,isotonic,DIA,4.178095639486768e-12
2016-09-30,A,ElasticNet_longonly,isotonic,DIA,4.353815334577157e-12
2016-10-31,A,ElasticNet_longonly,isotonic,DIA,7.368693398328421e-12
2016-11-30,A,ElasticNet_longonly,isotonic,DIA,1.583371117457475e-10
2016-12-31,A,ElasticNet_longonly,isotonic,DIA,4.108912754853805e-11
2017-01-31,A,ElasticNet_longonly,isotonic,DIA,3.2098233757645554e-11
2017-02-28,A,ElasticNet_longonly,isotonic,DIA,2.9521836458234044e-11
2017-03-31,A,ElasticNet_longonly,isotonic,DIA,1.500155692500443e-10
2017-04-30,A,ElasticNet_longonly,isotonic,DIA,2.36085443897604e-11
2017-05-31,A,ElasticNet_longonly,isotonic,DIA,3.5966483933620206e-10
2017-06-30,A,ElasticNet_longonly,isotonic,DIA,1.1381514197859648e-10
2017-07-31,A,ElasticNet_longonly,isotonic,DIA,6.150933575787428e-11
2017-08-31,A,ElasticNet_longonly,isotonic,DIA,1.660301336692336e-10
2017-09-30,A,ElasticNet_longonly,isotonic,DIA,5.713672449097076e-11
2017-10-31,A,ElasticNet_longonly,isotonic,DIA,6.830947137623264e-12
2017-11-30,A,ElasticNet_longonly,isotonic,DIA,1.0590228061438372e-10
2017-12-31,A,ElasticNet_longonly,isotonic,DIA,3.112885920830354e-11
2018-01-31,A,ElasticNet_longonly,isotonic,DIA,9.890732357567608e-12
2018-02-28,A,ElasticNet_longonly,isotonic,DIA,9.61732641094261e-10
2018-03-31,A,ElasticNet_longonly,isotonic,DIA,2.491770750337111e-10
2018-04-30,A,ElasticNet_longonly,isotonic,DIA,4.173581224724118e-11
2018-05-31,A,ElasticNet_longonly,isotonic,DIA,9.748988241741e-11
2018-06-30,A,ElasticNet_longonly,isotonic,DIA,5.946697655998662e-11
2018-07-31,A,ElasticNet_longonly,isotonic,DIA,1.838766082275987e-11
2018-08-31,A,ElasticNet_longonly,isotonic,DIA,4.5720178499673426e-11
2018-09-30,A,ElasticNet_longonly,isotonic,DIA,9.117936598710359e-11
2018-10-31,A,ElasticNet_longonly,isotonic,DIA,0.19999999322887163
2018-11-30,A,ElasticNet_longonly,isotonic,DIA,1.9441282283431767e-10
2018-12-31,A,ElasticNet_longonly,isotonic,DIA,1.598294868453985e-11
2019-01-31,A,ElasticNet_longonly,isotonic,DIA,3.6380038506540433e-10
2019-02-28,A,ElasticNet_longonly,isotonic,DIA,2.8399406452133943e-11
2019-03-31,A,ElasticNet_longonly,isotonic,DIA,4.390899164623774e-12
2019-04-30,A,ElasticNet_longonly,isotonic,DIA,9.827476399103688e-11
2019-05-31,A,ElasticNet_longonly,isotonic,DIA,3.619179137550563e-11
2019-06-30,A,ElasticNet_longonly,isotonic,DIA,1.0981661535933075e-11
2019-07-31,A,ElasticNet_longonly,isotonic,DIA,1.299013491926102e-11
2019-08-31,A,ElasticNet_longonly,isotonic,DIA,1.7381686302790943e-11
2019-09-30,A,ElasticNet_longonly,isotonic,DIA,8.062567170459462e-11
2019-10-31,A,ElasticNet_longonly,isotonic,DIA,4.467162711618451e-11
2019-11-30,A,ElasticNet_longonly,isotonic,DIA,1.5761120205285702e-10
2019-12-31,A,ElasticNet_longonly,isotonic,DIA,8.700213137171133e-11
2020-01-31,A,ElasticNet_longonly,isotonic,DIA,5.942750733101934e-11
2020-02-29,A,ElasticNet_longonly,isotonic,DIA,5.17472131667401e-10
2020-03-31,A,ElasticNet_longonly,isotonic,DIA,7.889080132018435e-10
2020-04-30,A,ElasticNet_longonly,isotonic,DIA,2.369927885468948e-10
2020-05-31,A,ElasticNet_longonly,isotonic,DIA,3.559678413898492e-11
2020-06-30,A,ElasticNet_longonly,isotonic,DIA,2.2507515596194328e-11
2020-07-31,A,ElasticNet_longonly,isotonic,DIA,7.087456071413531e-12
2020-08-31,A,ElasticNet_longonly,isotonic,DIA,3.3534843704917286e-11
2020-09-30,A,ElasticNet_longonly,isotonic,DIA,1.1306806165343756e-10
2020-10-31,A,ElasticNet_longonly,isotonic,DIA,6.017540861115116e-11
2020-11-30,A,ElasticNet_longonly,isotonic,DIA,2.5311629699337252e-11
2020-12-31,A,ElasticNet_longonly,isotonic,DIA,2.800881513574409e-11
